# SPDX-FileCopyrightText: 2023 Sascha Brawer <sascha@brawer.ch>
# SPDX-License-Identifier: CC0-1.0
#
# Public Domain: To the extent possible under law, the authors have
# waived all copyright and related or neighboring rights to this file.
# This work is published from Switzerland.
#
# Family names
# Example: Aberegg https://www.wikidata.org/wiki/Q37499977

Aaron;Q301610
Maleus;*
Malfanti;*
Malgarini;*
Malgiaritta;*
Malherbe;Q16876315
Malibas;*
Malicheff;*
Malingamba;*
Malinjod;*
Malinverni;Q56539728
Malischke;*
Maliverney;*
Mall;Q36953730
Mallaun;*
Mallepell;*
Maller;Q37450771
Mallet;Q16876324
Mallinjoud;*
Mallouppa;*
Malluquin;*
Mallè;*
Malmgrem;*
Malnati;Q24088174
Malossa;*
Malovini;*
Malpangotti;*
Malquarti;*
Malter;Q37447746
Malvestito;*
Maly;Q37269158
Malz;Q37162980
Malzach;*
Malzacher;*
Malär;Q76425703
Mamantoff;*
Mamboury;Q76425695
Mamiani;Q99910111
Mamie;Q76418305
Mamin;Q57909780
Mammele;*
Mammoli;*
Mampel;*
Managlia;*
Manall;*
Manatschal;*
Manazza;*
Manche;Q37209227
Manciana;*
Mancini;Q21450745
Mandallaz;*
Mandanis;*
Mandel;Q23698405
Mandelert;*
Mandeltort;*
Mandelz;*
Mandioni;*
Mandlehr;*
Mandolino;*
Mandouchitch;*
Mandowsky;Q106119851
Mandrago;*
Mandrilli;*
Mandrot;*
Maneff;*
Manera;Q37439113
Manetsch;*
Manfred;Q25936780
Manfredotti;*
Manfrina;*
Manfrini;Q99910122
Manfrédy;*
Manganel;*
Mange;Q37499805
Mangeat;*
Mangelsdorff;*
Mangeng;*
Manger;Q37175903
Manghardt;*
Manghera;*
Mangili;Q57030949
Mangisch;*
Mangold;Q21483183
Manhart;Q37028743
Manhartsberger;*
Manheim;Q33089183
Mani;Q37453583
Maniakine;*
Manig;*
Manighetti;*
Manigley;*
Manka;Q37468893
Manket;*
Mankowska;*
Mann;Q21507877
Mannale;*
Mannhard;*
Mannhardt;Q21511520
Mannhart;*
Mannheim;Q27869969
Mannsdorfer;*
Mannuss;*
Mannwiller;*
Manok;*
Manouschek;*
Manrau;*
Mansbendel;*
Manser;Q56244576
Mansueti;Q98216570
Mansvetoff;*
Mantchik;*
Mantegani;*
Mantegazzi;*
Mantel;Q21448549
Mantelli;Q24449870
Manthe;Q37552926
Manthé;*
Mantovani;Q21502148
Mantz;Q20997266
Manueddu;*
Manuel;Q22122844
Manz;Q32904693
Manzanell;*
Manzardo;*
Manzati;*
Manzinali;*
Manzini;Q37540652
Manzinoya;*
Manzoni;Q21448934
Manzotto;*
Maquelin;*
Maquemer;*
Maradan;Q76417733
Maraga;*
Maraggia;*
Marais;Q13257806
Marano;Q6754818
Maras;Q16798000
Marasso;*
Maraz-Tauss;*
Marazzato;*
Marazzi;Q21450658
Marbach;Q37434229
Marbacher;*
Marbaise;*
Marbe;Q65600651
Marbet;*
Marbot;Q80463809
Marbott;*
Marcacci Rossi;*
Marcaletti;*
Marcandella;*
Marcandi;*
Marcel;Q17770080
Marcet;Q37202525
Marcetti;*
Marchand;Q12795667
Marchard;*
Marche;Q37444065
Marchesi;Q6756982
Marchetti;Q16575713
Marchi;Q21491932
Marchina;*
Marchiondi;*
Marcian;Q108693238
Marcinhès;*
Marciniak;Q21513018
Marcionelli;*
Marcionetti;*
Marcionni;*
Marckees;*
Marclay;Q30669376
Marcodini;*
Marcoli;*
Marcolli;Q108039361
Marcollo;*
Marconi;Q15141941
Marcouse;*
Marcoz;*
Marcuard;Q76425773
Marcuet;*
Marcuse;Q21491501
Marcusen;Q37479808
Marcéry;*
Mard;Q36989064
Mare;Q37297034
Marechaux;Q111766453
Mareischen;*
Marejko;*
Maren;Q37432426
Marenda;Q36998919
Marendaz;Q56475505
Marending;*
Marent;*
Marentini;*
Mares;Q4281323
Maresia;*
Maret;Q65109879
Marfort;*
Marfurt;*
Margadant;Q40131640
Margairaz;Q76425951
Margand;*
Margaritelli;*
Margaroli;*
Margel;*
Margelisch;*
Margelist;*
Margenburg;*
Marggi;*
Marghitola;*
Margini;*
Margnetti;*
Margnoni;*
Margoler;*
Margolfo;*
Margot;Q37540577
Margraitener;*
Margraitner;*
Margreth;*
Margstahler;*
Marguerat;Q115651963
Margulies;Q21491203
Marguliusz;*
Mari;Q29905304
Maria;Q26904997
Mariani;Q21506891
Maricelli;*
Maridor;Q61124092
Marie;Q18070774
Marielloni;*
Mariettan;*
Mariettaz;*
Mariette;Q56539772
Mariez;*
Marilley;*
Marilli;*
Marillier;Q43673079
Marilus;*
Marincek;*
Marine;Q27005676
Maring;Q37554086
Marini;Q21491363
Marinocek;*
Marion;Q18689509
Mariotta;*
Mariotti Nesurini;*
Mariotti;Q28136674
Maritz;Q37438357
Marius;Q37504889
Mariéthod;*
Mariéthoz;*
Marjasch;*
Mark;Q6766392
Markeloff;*
Markevitch;*
Markheiser;*
Markmiller;*
Markoff;Q36883235
Markovitch;Q37128229
Markowitsch;Q108740434
Marks;Q16876462
Marksitzer;*
Markstahler;*
Markstein;Q37534718
Markt;Q37446926
Markthaler;*
Marktl;*
Markutt;*
Markwalder;Q76425784
Markzoll;*
Marl;Q37256454
Marlètaz;*
Marmet dit Dégus;*
Marmeys;*
Marmier;Q76426396
Marmillod;*
Marmillon;*
Marmini;*
Marmolland;*
Marmond;*
Marmori;*
Marmoud;*
Marnet;*
Maroggi;*
Maroggini;*
Marolf;Q6772300
Maroli;*
Marolt;Q21491948
Maron;Q16876465
Marone;Q37440645
Maroni;Q37555912
Maroné;*
Marpaz;*
Marques;Q25352580
Marquez;Q36960037
Marquis;Q37069105
Marracini;*
Marrel;*
Marrer;*
Marriner;Q6772963
Marro;Q37184008
Marschall;Q1669236
Marseif;*
Marsens;*
Mart;Q83372113
Martella;Q37045423
Martelletti;*
Martellosio;*
Marten;Q28914423
Martenaz;*
Martenet;*
Martens;Q16876487
Marth;Q37173435
Martha;Q36881427
Marthaler;Q37455154
Marthy;*
Marti;Q36964947
Martig;Q37553705
Martignay;*
Martigni;*
Martignier;*
Martignoli;*
Martignoni;Q36979167
Martigny;*
Martin-Achard;*
Martin-du Pan;*
Martin;Q12035675
Martinaglia;*
Martinal;*
Martinali;*
Martinazioli;*
Martinbianco;*
Martinelli;Q21504525
Martinetti;Q37460968
Martinez;Q28812761
Martini;Q16478446
Martinoglio;*
Martinola;*
Martinoli;Q65110024
Martinotti;Q107094429
Martinotto;*
Martinoya;*
Martmer;*
Martoglio;*
Marts;Q37027376
Marty;Q16876493
Martz;Q21449641
Marugg;Q36957478
Marullaz;*
Marusik;*
Maruzzi;*
Marvisi;*
Marx;Q13647280
Marxer;Q37513798
Marxgut;*
Mary;Q26904156
Marz;Q37524152
Marzer;*
Marzohl;*
Marzola;Q37106955
Marzolf;Q37252827
Marzon;*
Marzorini;*
Masa;Q22116881
Masanti;*
Mascetti;Q37536058
Maschiadri;*
Maschijew;*
Masciadri;Q76426423
Masciardi;*
Masciocchi;Q37495293
Mascioni;*
Masciorini;*
Masdonati;*
Masel;Q37491945
Maser;Q37451723
Masina;Q101579855
Masini;Q37170426
Maslenikoff;*
Masloff;*
Masmejan;*
Masmünster;*
Masnari;*
Masnata;*
Masnéri;*
Mason;Q12664711
Masoni;Q65110054
Maspoli;Q76417749
Masraff;*
Mass;Q16876520
Massa;Q16876524
Massara;Q16876529
Massard;Q64825236
Massarotti;Q37562658
Massatsch;*
Massel;Q37460962
Masselier;*
Massenat;Q37557351
Masseraz;*
Masseretti;*
Masserini;*
Masset;Q37113095
Masshardt;Q77393162
Massi;Q16876530
Massie;Q16876531
Massler;*
Massmünster;*
Masson;Q11172443
Massoni;Q28135818
Mast;Q36980052
Mastaglio;*
Mastell;*
Mastellaro;*
Mastronardi;Q56062047
Masé;*
Masüger;*
Matan;Q37028311
Matare;Q97268941
Matazzi;*
Matefi;*
Matejka;Q37454436
Maternini;*
Materossi;*
Mateyka;Q37533728
Mathen;Q36896984
Mathern;Q37529529
Mathes;Q37325590
Matheudi;*
Mathevon;*
Mathey-Doret dit Doret;*
Mathey-Pierret;*
Mathey;Q37497609
Mathez;Q65110108
Mathier;Q76426408
Mathieu;Q15829824
Mathil;*
Mathis;Q23775634
Mathiss;*
Mathiuet;*
Mathy;Q37553264
Mathyer;*
Mathys;Q25126087
Maticevic;*
Matile;Q37505014
Matossi;*
Matotea;*
Matscher;*
Matsoukis;*
Matt;Q37445786
Mattachini;*
Mattai del Moro;*
Mattanza;*
Mattarel;*
Mattei;Q16876560
Mattenberger;*
Matter;Q18573604
Mattes;Q21125336
Matteucci;Q37198568
Matthaei;Q37271194
Matthes;Q21511735
Matthey de l'Endroit;*
Matthey-Claudet;*
Matthey-Doret;*
Matthey-Dupraz;*
Matthey-Guenet;*
Matthey-Henri;*
Matthey-Henry;*
Matthey-Jaquet;*
Matthey-Jeantet;*
Matthey-Jonais;*
Matthey-Junod;*
Matthey-Petit-Abram;*
Matthey-Pierret;*
Matthey-Prévot;*
Matthey-de-l'Endroit;*
Matthey-de-l'Etang;*
Matthey-des-Bornels;*
Matthey-dit-des Bornels;*
Matthey;Q37562687
Matthiesen;Q1910455
Matthiessen;Q164011
Matthießen;Q83496721
Matthis;Q37551415
Matthiä;Q83372352
Matthys;Q25126085
Matthées;*
Matti;Q25352523
Mattias;Q37534692
Mattich;*
Mattig;*
Mattille;*
Mattle;Q36998317
Mattli;Q76417864
Mattlé;*
Mattmann;Q114543484
Mattmüller;Q76425748
Matwiejko;*
Matz;Q37553386
Matzenmüller;*
Matzig;*
Matzinger;Q36910763
Matzku;*
Matzler;*
Mau;Q37317834
Mauch;Q21508296
Maucher;Q37564813
Mauchle;*
Mauck;Q37504537
Mauckner;*
Mauderer;Q115775779
Mauderli;*
Maudonnet;*
Maudry;*
Mauerhofer;Q76425966
Maugweiler;*
Mauke;*
Maul;Q37100833
Maulaz;Q100524880
Maulbetsch;*
Maulet;*
Mauley;Q112600117
Mauli;*
Maumary;*
Maumenée;*
Maure;Q37502894
Maurer-Cecchini;*
Maurer;Q359502
Mauret;*
Maurhofer;*
Mauriand;*
Maurice;Q26905923
Maurier;*
Mauris;Q110884309
Maurizio;Q37459129
Maurizzi;*
Mauron;Q76417708
Maury;Q20982280
Maus;Q37501274
Mausbach;Q37501674
Mauser;Q28820726
Maute;Q37201949
Mauthe;Q37499224
Mautz;Q37537436
Mauvilly;*
Mavon;*
Mawik;*
Max;Q26991474
Maxim;Q16876594
May;Q1751954
Maybach;Q37515754
Maydell;Q55270425
Maye;Q6797037
Mayenzet;*
Mayenzett;*
Mayer-Sommer;*
Mayer;Q13725587
Mayerat;*
Mayerthaler;*
Maygeoz;*
Maylan;*
Mayland;Q37476291
Maynard;Q16876614
Maync;*
Mayor-dit-Beaujon;*
Mayor;Q6797626
Mayoraz;*
Mayr von Baldegg;*
Mayr;Q21449653
Mayregger;*
Mayser;*
Maystre;*
Maytain;*
Mayu;*
Mayü;*
Mazenod;*
Mazkewitsch;*
Mazliah;*
Mazolt;*
Mazoni;*
Mazu;*
Mazuranic-Jankovic;*
Mazurczak;Q65539789
Mazzacchi;*
Mazzali;*
Mazzanti;Q6799088
Mazzaroli;*
Mazzarolli;*
Mazzebach;*
Mazzel;*
Mazzi-Damotti;*
Mazzi;Q37521413
Mazzier;*
Mazzocchi;Q21492355
Mazzolani;Q83149980
Mazzoni;Q21484649
Mazzonzelli;*
Mazzuconi;*
Mazzuri;*
Maïkoff;*
Meadows;Q25113597
Meakin;Q6803504
Mebert;*
Mebold;*
Mechler;Q37459989
Mechoud;Q65110288
Meckenstock;*
Mecking;*
Meckle;Q37028116
Medam;*
Medart;Q37552400
Mederlet;*
Medica;Q37125924
Medici;Q23039018
Medina;Q15700013
Medlinger;Q107422745
Medola;*
Meenken;*
Meer;Q37286756
Meerkämper;*
Meerli;*
Meersson;*
Meerstetter;*
Meeuwse;*
Megert;Q83372578
Megnet;*
Megroz;*
Mehar;*
Mehle;Q23640598
Mehler;Q37140074
Mehlhorn;Q37443842
Mehli;*
Mehlis;Q47044492
Mehlmer;*
Mehmann;*
Mehner;Q37144403
Mehr;Q16279289
Mehri;*
Mehrlin;*
Mehrmann;Q37471524
Meia;*
Meichelbeck;*
Meichle;*
Meichner;*
Meichtry;Q37522208
Meid;*
Meidel;*
Meienberg;Q78268049
Meienberger;*
Meienhofer;*
Meier;Q6582006
Meierhans;Q76426246
Meierhofer;Q37132973
Meierhöfer;*
Meige;*
Meigniez;*
Meihofer;*
Meile;Q37037514
Meili;Q37259330
Meillat;*
Meillaud;*
Meillaz;*
Meille;*
Meily;Q37319277
Meinecke;Q29957552
Meinel;Q16876783
Meinen;Q83372644
Meiners;Q25125924
Meinert;Q21492421
Meinertzhagen;Q47086421
Meinerzhagen;Q83372653
Meinherz;*
Meining;*
Meis;Q37446322
Meisen;*
Meiseneder;*
Meisner;Q28150811
Meiss;Q37304345
Meissen;Q37545500
Meisser;Q61639037
Meissner;Q1918264
Meiste;Q37301861
Meister;Q1370531
Meisterhans;Q76426412
Meithyaz;*
Meitler;Q37056888
Meixelberger;*
Meixenberger;*
Meixner;Q37099975
Meiza;*
Meizoz;*
Melada;*
Melas;Q37302180
Melby;Q37145056
Melches;*
Melchioretto;*
Meldem;*
Melei;Q107235502
Melera-Morettini;*
Melera-Simonelli;*
Melera;*
Melerowicz;Q28330431
Melet;*
Meley;Q36982253
Meli;Q21492473
Melik Gousseinoff;*
Mell;Q37486507
Mellacina;*
Mellenberger;*
Meller;Q21509872
Mellet;Q37507890
Melletta;*
Melley;Q37022727
Melli;Q37436944
Melliard;*
Mellick;Q36930723
Mellier;Q65110371
Melliger;Q76426249
Mellinger;Q37307462
Mellioret;*
Melloni;Q37441780
Melly;Q37306279
Melsheimer;Q37571007
Melzer;Q15073892
Membrez;*
Membrini;*
Memeo;*
Memmen;*
Memmishofer;*
Memper;*
Menager;Q37526377
Mende;Q16876805
Mendel;Q16876806
Mendelowitsch;*
Mendes;Q31212549
Mendly;*
Menduri;*
Mendury;*
Meneganti;*
Menegat;*
Meneghel;Q52290510
Meneghetti;Q36908624
Meneguz;*
Menes;Q36944839
Menetrey;Q20726915
Meneveri;*
Meng;Q6717058
Mengassini;*
Menge;Q36914004
Mengellier;*
Mengelt;*
Menges;Q25712334
Menghini;Q37574315
Mengiardi;*
Mengisen;*
Mengold;*
Mengolli;*
Mengoni;Q56539838
Menig;Q37060643
Menn;Q21491770
Mennel;Q37543090
Menner;Q37299253
Mennet;*
Menningen;*
Menolfi;*
Menotti;Q37484735
Menoud-dit-Gendre;*
Menoux;*
Mens;Q37193243
Menshausen;Q116943374
Mensignac;*
Ment;Q114073450
Mente;Q37039578
Menteli;*
Menth;Q37470237
Mentha;Q76426150
Menthon;*
Menthonnex;*
Menti;Q99910275
Menut soit Menu;*
Menuz;*
Meny;Q37566599
Menz;Q37200013
Menzato;*
Menze;Q37046587
Menzel;Q21512137
Menzi;Q97609864
Menziger;*
Menzinger;*
Menzl;Q83372740
Menzli;*
Menzone;*
Meppiel;*
Merat;Q37211443
Merazzi;*
Merbach;Q36903881
Mercadanti;*
Mercanton;Q76426350
Mercatali;Q101040968
Mercerat;*
Mercet;*
Mercier;Q23995126
Mercolli;*
Mercuriali;*
Merdes;*
Meregnani;*
Merga;*
Mergozzi;*
Merguin;*
Merhart von Bernegg;*
Merian-Genast;*
Merian;Q37093060
Merigay;*
Meriguet;*
Merillat;Q6819432
Merius;*
Merk;Q16576171
Merke;Q28194300
Merkel;Q1921787
Merker;Q37531518
Merkhofer;*
Merki;Q37555131
Merkins;Q37071043
Merkle;Q21449175
Merkler;Q37557489
Merkli;Q56704396
Merkofer;*
Merkstollinger;*
Merksz;*
Merkt;Q37232588
Merkur;Q106120008
Merlach;*
Merlan;Q37469006
Merle;Q16876841
Merlet;Q36951829
Merli;Q21492475
Merlin;Q16876843
Merlini;Q37511928
Merlitschek;*
Merlo;Q37567419
Merme;*
Mermilliod;*
Mermillod soit Marmillod;*
Merminod;*
Mermod;Q76411671
Mermoud;Q63350611
Mermoz soit Mermod;*
Meroth;*
Merotto;*
Merrent;*
Merrill;Q16876847
Merry;Q16876850
Mersi;*
Mersing;Q36873575
Merstetter;*
Mertenat;*
Mertin;Q37512486
Mertz;Q20820474
Merz;Q16876857
Merzaghi;*
Merçay;*
Meschberger;*
Mescher;Q37488034
Meschia;*
Meschini;Q86529181
Meschler;*
Meschter;*
Mesey;Q37140591
Meslier;Q71861010
Mesmer;Q37477140
Messala;Q47496360
Messaz;*
Messe;Q59857754
Messeiller;*
Messer;Q36888672
Messerli;Q16818966
Messet;Q112600162
Messiaux;*
Messieux;*
Messikomer;*
Messikommer;*
Messinger;Q785816
Messis;Q91059003
Messleny;*
Messmer;Q21487940
Messner;Q28812178
Meta;Q26000745
Metalli;*
Metger;*
Methfessel;Q96478039
Metral;Q63760603
Metraux;*
Metschik;*
Mettan;*
Mettauer;*
Mettaz;*
Mette;Q18641029
Mettel;*
Mettenberger;*
Mettenleiter;*
Metthez;*
Metthée;*
Mettier;Q66684586
Mettlen;Q37468415
Mettler;Q37484093
Metton;*
Mettral;*
Mettrau;*
Mettraux;Q76417723
Metz;Q16876893
Metzdorf;Q37556436
Metzenen;*
Metzener;Q115776790
Metzenthin;*
Metzger;Q27870049
Metzler;Q29578095
Meuant;*
Meuche;*
Meugnier;*
Meule;*
Meulet;*
Meuli;Q37218799
Meuly;*
Meuri;*
Meuricoffre;Q3855779
Meury;*
Meuser;Q37534820
Meusy;*
Meuter;Q114688040
Meutémédian;*
Meuwly;Q76411445
Mevorah;*
Mexin;*
Mey;Q37529339
Meybohm;Q83372935
Meyenberg;Q47044478
Meyendorff;Q106952736
Meyer de Stadelhofen;*
Meyer;Q46767
Meyerhofer;Q37551832
Meyerholt;*
Meyes;*
Meyfahrt;*
Meyhoffer;*
Meyhöfer;Q107294629
Meykadeh;*
Meylan;Q37567649
Meylander;*
Meyle;Q37458130
Meyli;*
Meyll;*
Meynadier;Q56246563
Meynard;Q37569546
Meynent;*
Meynet-Piret;*
Meyrat;*
Meyre;*
Meyrhofer;*
Meyri;*
Meyrin;*
Meystre;Q76417694
Meytain;*
Meythiaz;*
Meytre;*
Meyères;*
Mezenen;*
Mezener;*
Mezentin;*
Mezger;Q37537703
Mezzadonna;*
Mezzetto;*
Mezzomo;*
Meßmer;Q92100659
Mi;Q15907707
Miani;Q37447767
Miassot;*
Miatton;*
Miauton;*
Miaz;*
Miazza;Q99910292
Mibus;*
Micciarelli;*
Micha;Q37429901
Michael;Q97354219
Michaelis;Q21450401
Michaelsen;Q1670971
Michaillat;*
Michaillet;*
Michalik;Q27869288
Michalski;Q21492480
Michaud;Q24513419
Michaylak;*
Michaïloff;*
Miche;Q65110664
Micheels;Q37449880
Michel;Q12036851
Micheli;Q54389490
Michels;Q21448843
Michelsen;Q1931196
Michelutti;*
Micheroli;*
Micherolli;*
Michod;*
Michon;Q21512157
Michou;Q105535680
Miché;*
Micolod;*
Micotti;*
Micsjeta;*
Middendorp;Q56244387
Midez;*
Mieg;Q104837299
Mieglitz;*
Miehle;Q37564382
Mielebacher;*
Mielnik;Q108429350
Miene;*
Mierse;*
Miesch;Q37432380
Mieschbühler;*
Miescher;Q1932185
Miesmer;*
Miethe;Q37564439
Miethlich;*
Mietk;*
Mietrup;*
Miez;*
Miffon;*
Migliaretti;*
Migliarini;*
Miglierina;Q98207718
Migliorati;Q99910304
Miglioretto;*
Mignaco;*
Mignami;*
Mignoli;*
Mignot;Q28021258
Migone;Q101041036
Migy;Q77404261
Mihalik;Q16516491
Mihopoulos;*
Mijnssen;*
Miklachevsky;*
Mikoff;Q48884830
Miksicek;*
Miksovic;*
Miktus;*
Milakovsky;*
Milanini;*
Milano;Q21431156
Milarch;Q36874293
Milasevic;*
Milch;Q10856507
Milde;Q30147755
Mildenberger;Q28865788
Mileger;*
Milhan;*
Milhit;*
Miliani;Q55087832
Milimatti;*
Milinkovic;*
Miliordos;*
Millasson;Q112569520
Millenet;*
Miller;Q1605060
Milleron;*
Millhäusler;*
Milli;Q37232508
Milliery;*
Milliet;Q97708256
Millioud;*
Milliquet;*
Millius;*
Mills;Q5195456
Milne;Q16877148
Miloda;*
Miloni;*
Milowanow;*
Milt;Q111767012
Miltenoff;*
Miltscheff;*
Milz;Q37063191
Mimbela;Q36947131
Mimilla;*
Mimiola;*
Mimmler;*
Mina-Cerruto;*
Minacci;*
Minala;*
Minari;*
Minassian;Q37546526
Minatelli;*
Minazio;*
Minazzoli;*
Minder;Q30669569
Minerva;Q37564734
Minetta;*
Minetti;Q36928859
Mineuri;*
Miney;*
Ming;Q36916148
Mingard;*
Minger;Q37448356
Mingerzahn;*
Minggio;*
Minghina;*
Mingot;*
Minguely;*
Minhofer;*
Mini;Q37315486
Miniat;*
Minini;*
Miniotti;*
Minisio;*
Minister;Q37306629
Minnet;*
Minnier;Q37182534
Minnig;Q37038198
Mino-Matot;*
Minocchieri;*
Minod;*
Minoia;Q30315726
Minola;*
Minudel;*
Minutti;*
Mion;Q6871544
Miorini;*
Miotton;*
Miozzari;*
Mira;Q16877201
Mirelmann;*
Mirimanoff;*
Mirmot;*
Miro;Q37536276
Mirra soit Mira;*
Mirsing;*
Misani;*
Misch;Q21449183
Mischke;Q37197622
Mischler;Q36928837
Mischon;Q111767061
Miserez;*
Mismirigo;*
Misonti;*
Missbach;*
Misselier;*
Missiliez;*
Missland;*
Misslin;*
Misteli;*
Mistri;*
Mistro;*
Mistura;*
Mitrea;Q56245946
Mitschard;*
Mitschik;*
Mitschjeta;*
Mittaz;*
Mittelholzer;Q76411322
Mittenbühler;*
Mittendorff;*
Mitter;Q21449386
Mitterberger;*
Mitterer;Q36860186
Mitterhoffer;*
Mitterndorfer;*
Mittersteiner;*
Mittler;Q37007983
Mittmann;Q103160420
Miura;Q27181439
Mivelaz;*
Mivellaz;*
Mivelle;*
Miville;Q37506714
Mivroz;*
Miyake;Q24090536
Miyazaki;Q27157133
Mizza;*
Mo-Costabella;*
Moachon;*
Mobiglia;*
Mobilia;Q37130754
Moccand;*
Moccetti;Q76426221
Mocettini;*
Mock;Q16877273
Modaleck;*
Modalek;*
Modenesi;*
Modern;Q106120105
Modes;Q37540856
Modespacher;*
Modica;Q37431989
Modini;*
Modlich;*
Modoux;*
Modrow;Q37557588
Moduli;*
Moeli;*
Moenicke;*
Moennath;*
Moerch;*
Moergeli;*
Moeri;*
Moerlen;*
Moerlini;*
Moersen;*
Moeschinger;*
Moeser;Q37321383
Moesle;*
Moffat;Q16877286
Moffrand;*
Mogenier;*
Mogeon;*
Moget;*
Moggi;Q76426174
Moghini;*
Moginier;*
Mogliazzi;*
Mognol;*
Moheyman;*
Mohler;Q21492121
Mohn;Q20997384
Mohnhaupt;Q56539903
Mohni;*
Mohr;Q14074658
Mohren;Q66251009
Mohri;Q6894347
Moiana;*
Moille;*
Moillen;*
Moilliet;Q76426095
Moinat;*
Moine dit Moënne;*
Moirandat;*
Moisl;*
Mojon;Q76426114
Mojonnet;*
Mojonnier;Q110857541
Mojonny;*
Mokker;*
Molet;Q37311544
Molin-Corvo;*
Molina;Q1158341
Molinari-Ostini;*
Molinari;Q16579197
Molinetto;*
Molitor;Q16877309
Molière;*
Moll;Q1943547
Mollard;Q37510488
Mollekopf;*
Molles;Q37281500
Mollet;Q37471341
Molleyres;*
Mollia;*
Molliat;*
Molliet;*
Molliex;*
Mollik;Q107306008
Mollinet;*
Molloff;*
Mollwo;Q106314889
Molo-Pusterla;*
Molo;Q37564013
Molteni;Q37552669
Moltrasio;*
Moltzheim;*
Molz;Q37162354
Mombaerts;*
Mombelli;Q76829907
Momm;*
Mommendey;*
Mommer;Q36872782
Monaco;Q16861797
Monaldi;Q55087839
Monarch;Q37193360
Monard;Q37249122
Monasch;Q106120116
Monasiévitch;*
Monastier;*
Monatti;*
Monay-Michaud;*
Monbaron;Q76418026
Monciardini;*
Moncrini;*
Mondada;Q76426054
Mondgenast;*
Moneda;*
Monegat;*
Monego;*
Monesi;*
Monetti;Q37088306
Monferini;*
Monge;Q21507188
Mongenier;*
Mongeot;*
Mongero;*
Mongilardi;*
Mongiusti;*
Mongoli;*
Mongrandi;*
Monhaupt;Q56539912
Moni;Q37553794
Monico;Q37285010
Monigatti;*
Monighetti;*
Monin;Q29033293
Moning;Q84060890
Monjaz;*
Monjon;*
Monkewitz;*
Monmasson;*
Monn;Q30274165
Monnairon;*
Monnard;Q76411493
Monnat;Q37055297
Monnay;*
Monner;Q54426251
Monnerat;Q76425714
Monnet;Q25374004
Monney;Q30669185
Monnier;Q21512228
Monnin;Q37454770
Monod;Q38717144
Monot;Q65110925
Monsch;*
Monsciani;*
Monstein;Q66753931
Montagnier;Q64827191
Montalbetti;Q99763742
Montalta;*
Montanari;Q16877353
Montand;*
Montandon-Allemand;*
Montandon-Blaiselion;*
Montandon-Clerc;*
Montandon-Girard;*
Montandon-Varoda;*
Montandon-la-Longe;*
Montandon;Q37554738
Montani;Q36952478
Montant;*
Montanus;Q37455791
Montavon;Q37209860
Montchal;*
Monteferrario;*
Monteggia;*
Monteghelli;*
Monteil;Q16874258
Montel;Q37552001
Montemari;*
Montemezzani;*
Montenier;*
Montesini;*
Montessuit;*
Montet;Q37503353
Monteverdi;Q37302558
Montgelas;Q116193556
Monthoux;*
Monthy;*
Monti;Q16877367
Montibello;*
Montiegel;*
Montigel;Q112708026
Montorfani;*
Montorfano;*
Montre;*
Montt;Q52392002
Montvert;*
Monzini;*
Monégo;*
Moog;Q16877377
Moor;Q27675797
Moore;Q10588869
Moos;Q21488003
Moosbrugger;Q30243436
Mooser;Q37188531
Moosheer;*
Moosmann;Q37221381
Mora;Q10083765
Moracchi;*
Morach;*
Moradpour;*
Morand;Q18375247
Morandi;Q24390433
Morandini;Q21493874
Morani;Q37308640
Morant;Q21449961
Moranzoni;*
Moraschetti;*
Moraschinelli;*
Morasci;*
Morasso;Q101041171
Moratel;*
Morath;Q35966146
Morattel;*
Moraz;Q76425919
Morbini;*
Morcischek;*
Mordasini;Q76426149
Mordhorst;Q37575750
Moreillon;Q76421936
Moreira;Q21507699
Morel Fatio;*
Morel-Maréchal;*
Morel;Q21448891
Morell;Q18324361
Morelli;Q21507901
Morend;*
Morenzoni;*
Morero;*
Morerod;Q62274398
Moresino;*
Moret;Q30429935
Moretti;Q23039063
Morex;*
Morf;Q37555045
Morfini;*
Morgan;Q1260128
Morganti;Q56246031
Morgen;Q36874014
Morgenegg;*
Morgenthaler;Q16854056
Morger;Q37239222
Morhard;Q83373485
Morhardt;Q36996235
Morhart;Q77685983
Mori;Q65679957
Moria;Q68518543
Moriaud;Q76425882
Moricand;*
Moriell;*
Morier-Genoud;*
Morier;Q21507196
Moriggia;*
Morillon;Q37001732
Morini;Q21488364
Morisod;*
Morisoli;*
Moritz;Q28150775
Moritzi;Q87191271
Moriyama;Q27305853
Morizzo;*
Mornaghini;*
Mornard soit Mornal;*
Mornata;*
Mornelli;*
Morniroli;Q77619517
Mornod;*
Moro;Q30669704
Morof;*
Moroge;Q63065482
Morona;*
Morondi;*
Moroni-Stampa;*
Moroni;Q16279734
Morosani;*
Morosoli;Q101017848
Morossi;*
Morozzi;Q99884570
Morpain;*
Morpurgo;Q21282201
Morr;Q36992327
Morris;Q2780710
Mors;Q37557242
Morsanti;*
Morschöck;*
Morsetti;*
Morstadt;*
Mort;Q16279746
Morthier;*
Morton;Q13570390
Morvay;Q36948929
Mory;Q37103136
Morzier;*
Morérod;*
Mosca-Balma;*
Mosca;Q21501853
Mosch;Q37538125
Moschard;Q77404265
Moschen;Q105754499
Moschin;*
Moschner;Q37092964
Moscicki;Q37500490
Mosczytz;*
Mosel;Q37120638
